,title,comment,timetable
2160,"
Perfumeの好きな曲書いといて
",ポポリズム,['22:31:36']
2161,"
Perfumeの好きな曲書いといて
",レーザービームhttps://youtu.be/K54CYowOqxM,['22:32:31']
2162,"
そろばんの先生「願いましては〜」
",願ってないで計算しようぜ,['22:30:52']
2163,"
そろばんの先生「願いましては〜」
",ほんそれ,['22:31:05']
2164,"
そろばんの先生「願いましては〜」
",せやな,['22:31:16']
2165,"
そろばんの先生「願いましては〜」
",願うな手が塞がる,['22:31:42']
2166,"
村人｢村から出ていけバケモノーっ！！｣←これ
",キレて殺しに来たらどうすんの,['22:11:17']
2167,"
村人｢村から出ていけバケモノーっ！！｣←これ
",そら駆除よ,['22:12:27']
2168,"
村人｢村から出ていけバケモノーっ！！｣←これ
",>>1そんな先のことまで考えられるならこんな差別しねーだろ,['22:13:16']
2169,"
村人｢村から出ていけバケモノーっ！！｣←これ
",>>3村から出ていけバケモノーっ！！,['22:13:31']
2170,"
村人｢村から出ていけバケモノーっ！！｣←これ
",アホやないじめられっ子が復讐したとか聞かんやろ？いじめっ子はちゃんと復讐しそうな子はイジメ対象にせんのや,['22:13:43']
2171,"
村人｢村から出ていけバケモノーっ！！｣←これ
",あ,['22:13:55']
2172,"
村人｢村から出ていけバケモノーっ！！｣←これ
",村上に見えた,['22:13:58']
2173,"
村人｢村から出ていけバケモノーっ！！｣←これ
",オデ　とも,['22:14:01']
2174,"
村人｢村から出ていけバケモノーっ！！｣←これ
",>>4化け物ワイ「ただいまぁ」ﾆﾁｬｱ,['22:15:44']
2175,"
村人｢村から出ていけバケモノーっ！！｣←これ
",むしろ見せ物にして金取れ,['22:16:53']
2176,"
村人｢村から出ていけバケモノーっ！！｣←これ
",>>5バケモノつってんだろフィクション理解しろ障害者,['22:20:28']
2177,"
村人｢村から出ていけバケモノーっ！！｣←これ
",バケモン言うて外見なのか超常能力か性格なのか言ってくれんと,['22:23:35']
2178,"
村人｢村から出ていけバケモノーっ！！｣←これ
",レブレサック,['22:30:13']
2179,"
ホットパンツって全然ホットじゃないよな
",見てて寒そうや,['22:43:25']
2180,"
ホットパンツって全然ホットじゃないよな
",おちんちんがホットになるんやで,['22:43:45']
2181,"
ホットパンツって全然ホットじゃないよな
",気温がホットな時に着るからじゃね,['22:45:00']
2182,"
高校生「スシローペロペロw」←法的措置不可避
",ワイ「幼女ペロペロw」←何もなしおかしいだろこの世界,['22:43:22']
2183,"
高校生「スシローペロペロw」←法的措置不可避
",痛風した,['22:43:44']
2184,"
高校生「スシローペロペロw」←法的措置不可避
",ワイ「犬にちんぽぺろぺろ舐めさせる」←セーフ,['22:43:53']
2185,"
高校生「スシローペロペロw」←法的措置不可避
",>>3動物愛護団体「😡」,['22:44:19']
2186,"
高校生「スシローペロペロw」←法的措置不可避
",でも可愛いJKが舐めた後の醤油なら正直使いたいよな,['22:44:36']
2187,"
高校生「スシローペロペロw」←法的措置不可避
",>>5🤢🤢🤢,['22:44:52']
2188,"
高校生「スシローペロペロw」←法的措置不可避
",>>3きっしょ名無し：23/01/31(火) 13:52:53 ID:kQs8これはこの前E231系1000番台で帰宅時に偶然見つけたもんなんやけど、これのトイレ上にランプついてるのはE231系1000番台の中でもU521編成の1号車と6号車だけらしいな最初は違和感がすごすぎて爆弾かなんかかと思って車掌に確認しようかと思ったわ初期の宮ヤマ車は他にもこういう変わり種がちょいちょいあるらしい,"['22:45:25', '13:52:53']"
2189,"
高校生「スシローペロペロw」←法的措置不可避
",橋本環奈なら許された,['22:45:27']
2190,"
高校生「スシローペロペロw」←法的措置不可避
",おかしいな,['22:45:43']
2191,"
高校生「スシローペロペロw」←法的措置不可避
",あずにゃんペロペロ,['22:45:51']
2192,"
高校生「スシローペロペロw」←法的措置不可避
",スーパーゴールドかまめしどんが来たで,['22:45:56']
2193,"
高校生「スシローペロペロw」←法的措置不可避
",,['22:46:18']
2194,"
高校生「スシローペロペロw」←法的措置不可避
",>>3バター塗らせて舐めさせてそのうちちんぽ晒しただけで犬が飛びついてくるように仕込んでそう,['22:46:28']
2195,"
高校生「スシローペロペロw」←法的措置不可避
",>>7今って色んなところにトイレついてるけど夜行バスってついてたりするんかな旅行行きたいけどトイレ近いから中々踏み出せん,['22:46:56']
2196,"
高校生「スシローペロペロw」←法的措置不可避
",>>12しつこいなぁマジで,['22:47:05']
2197,"
高校生「スシローペロペロw」←法的措置不可避
",>>3ワイはそれで嚙みちぎられたから気を付けた方がええで,['22:47:10']
2198,"
高校生「スシローペロペロw」←法的措置不可避
",>>16ワイも,['22:47:17']
2199,"
高校生「スシローペロペロw」←法的措置不可避
",>>14ちょくちょくサービスエリア寄ったりするて,['22:48:38']
2200,"
バイトに有給も残業代も出ないのって普通なんか？
",今やってるバイト辞めるから今までの有給と残業代くれって社員に言ったら｢え？バイトにも有給とかあるの？｣とか言われたんやがその後その社員が社長に問い合せた結果後日社長がワイに電話かけてくることになったこれ普通やないよな？,['22:40:23']
2201,"
バイトに有給も残業代も出ないのって普通なんか？
",残業代は毎日数分、長い時は10分15分くらいやったけど積み重ねたら結構な量になるやろし貰えたら貰いたい入る時にも給料は分単位で出るって言われたし,['22:40:51']
2202,"
バイトに有給も残業代も出ないのって普通なんか？
",ワイ変なこと言っとらんよな？,['22:41:50']
2203,"
バイトに有給も残業代も出ないのって普通なんか？
",長い産業,['22:42:11']
2204,"
バイトに有給も残業代も出ないのって普通なんか？
",バイトやが有給と残業代欲しい,['22:43:22']
2205,"
バイトに有給も残業代も出ないのって普通なんか？
",いまさら言ってもだめだよ,['22:46:55']
2206,"
バイトに有給も残業代も出ないのって普通なんか？
",なんでやめるときに言うん？,['22:49:22']
2207,"
バイトに有給も残業代も出ないのって普通なんか？
",入るときに説明は受けたか？受けてないとか覚えてないってならムリ,['22:50:06']
2208,"
バイトに有給も残業代も出ないのって普通なんか？
",読んでないけどワイが悪い,['22:50:10']
2209,"
バイトに有給も残業代も出ないのって普通なんか？
",>>2これは既に給料に加算されてるやろ,['22:51:17']
2210,"
バイトに有給も残業代も出ないのって普通なんか？
",何年働いたかしらんけど5年前までは請求できるででも一人で行っても相手されんから労基にも相談せなあかんで,['22:51:31']
2211,"
バイトに有給も残業代も出ないのって普通なんか？
",残業ってかバイトなんて一分刻みで時給出してくれないの結構な地雷やろ😯,['22:52:05']
2212,"
バイトに有給も残業代も出ないのって普通なんか？
",労基言って相談しろ田舎の中小とかやとマジでバイトも有給取らせないとあかんって知らない社長おる,['22:52:26']
2213,"
バイトに有給も残業代も出ないのって普通なんか？
",バイトは有給ある残業ってそもそも時給契約ちゃうんか？,['22:52:37']
2214,"
バイトに有給も残業代も出ないのって普通なんか？
",>>10いや入っとらんタイムカードで入退勤管理してるんやけど出勤16:59、退勤21:06とかでもその横に4時間とか書かれとって全部切り捨てられてたんや,['23:02:01']
2215,"
バイトに有給も残業代も出ないのって普通なんか？
",>>7その方が問題にならずにええかなって,['23:02:36']
2216,"
バイトに有給も残業代も出ないのって普通なんか？
",>>14時給でも貰えるんやないの？,['23:03:05']
2217,"
バイトに有給も残業代も出ないのって普通なんか？
",時給制のバイトなのに残業代って概念あんの？,['23:04:32']
2218,"
バイトに有給も残業代も出ないのって普通なんか？
",>>13今度の社長からの電話でアカンかったら労基に相談するわ,['23:04:41']
2219,"
バイトに有給も残業代も出ないのって普通なんか？
",>>18いや調べた感じありそうやでコンビニバイトのトッモも出てたらしいし,['23:05:03']
2220,"
バイトに有給も残業代も出ないのって普通なんか？
",普通残業代もらえるよだって時間オーバーして働いてるんだから,['23:05:09']
2221,"
バイトに有給も残業代も出ないのって普通なんか？
",>>21それは普通の時給では？残業って普通時給の1.5掛けとかの話では？,['23:06:02']
2222,"
バイトに有給も残業代も出ないのって普通なんか？
",あるやろ隠しとるのか知らへんけど,['23:06:14']
2223,"
バイトに有給も残業代も出ないのって普通なんか？
",残業ってか分単位ではみ出たやつやな,['23:10:35']
2224,"
バイトに有給も残業代も出ないのって普通なんか？
",もらえるに決まってんだろ馬鹿かお前は,['23:16:36']
2225,"
バイトに有給も残業代も出ないのって普通なんか？
",>>25だよな？ワイのバ先おかしいよなワイがおかしいのかと思ったわ,['23:19:13']
2226,"
バイトに有給も残業代も出ないのって普通なんか？
",>>26入る時にタイムカードは15分刻みですとか会社のルール説明されることあると思うんやが、それでも納得いかん場合は争うしかないで。一応法律では1分刻みで給料払わんといかんからな,['23:22:13']
2227,"
バイトに有給も残業代も出ないのって普通なんか？
",>>17時給制やから残業という概念が無いんや。働いたら働いた時間分の給料がもらえる。,['23:23:33']
2228,"
バイトに有給も残業代も出ないのって普通なんか？
",>>27ワイがバイト始める時には給料分単位で出るとか言われたなその説明したやつはレジの金抜き取って飛ばされたからその説明を証明できんけど>>28なるほどでも分単位での給料を貰うことは可能なんよな？,['23:25:10']
2229,"
バイトに有給も残業代も出ないのって普通なんか？
",>>2これ見てなかったわ。就業規則のとこ見てみ。30分区切りみたいな感じで書いてたら諦めや,['23:25:19']
2230,"
バイトに有給も残業代も出ないのって普通なんか？
",有給ってやめるから一気に消費って使い方はたしか無理やったはず,['23:25:20']
2231,"
バイトに有給も残業代も出ないのって普通なんか？
",>>31マ？一月に何日分かずつしか取れんってことか,['23:25:59']
2232,"
バイトに有給も残業代も出ないのって普通なんか？
",>>31有給消化して辞めますはできるやろ,['23:26:32']
2233,"
バイトに有給も残業代も出ないのって普通なんか？
",バイトでも有給出るのバイト初めてから知ったわしかも結構休んでても出るからようわからん,['23:27:57']
2234,"
バイトに有給も残業代も出ないのって普通なんか？
",12月に｢1月いっぱいで辞めます｣って連絡→1月入ってから辞める前に有給取れますか？って相談→有給取らせてくれないこの場合はどうすればええんや？向こうの都合で取れなかったからその分を給料に反映とかして貰えるんやろか,['23:28:29']
2235,"
バイトに有給も残業代も出ないのって普通なんか？
",>>35労基に相談でFA,['23:28:56']
2236,"
バイトに有給も残業代も出ないのって普通なんか？
",会社次第なんじゃなかったかな有給ってのは本来は規定休日に+αで休む時に使うものだからそもそも日曜が休みの会社の日曜を有給に当てますってこともできないはずそれもこれも会社がいいって言えばまぁいくらでもやりようはあるが,['23:29:06']
2237,"
バイトに有給も残業代も出ないのって普通なんか？
",>>37シフト制やから決まった休日とかは無いけどどうなるんやろシフト入ってないところに有給入れるとかも原則としてはアカンの？,['23:31:42']
2238,"
バイトに有給も残業代も出ないのって普通なんか？
",ワイは一回有給消化できんってなった時休み調整してもらってギリギリ消化したことあったな,['23:33:16']
2239,"
バイトに有給も残業代も出ないのって普通なんか？
",>>38シフトだろうがバイトだろうが労働契約書は絶対に交わしたはずだからそこに書いてる内容によるとしか,['23:33:53']
2240,"
バイトに有給も残業代も出ないのって普通なんか？
",今時有給だとか未払いだとか厳しくなってるから、資料揃えて最終的に労基が違法だと判断すれば電話一本で終わる話やぞ,['23:36:15']
2241,"
バイトに有給も残業代も出ないのって普通なんか？
",>>40なんか口頭で軽く説明されたくらいやな契約書とかは書かんかったと思う,['23:48:39']
2242,"
バイトに有給も残業代も出ないのって普通なんか？
",>>42労働契約書無いところってよっぽどやと思うが個人経営？,['23:51:17']
2243,"
バイトに有給も残業代も出ないのって普通なんか？
",残業代は出退勤のデータが手元にあるなら法律事務所に行って取り返してもらえ成功報酬取られるけどなしより全然マシよ,['23:53:23']
2244,"
バイトに有給も残業代も出ないのって普通なんか？
",>>4430分にも満たない分をかき集めても法律事務所の成功報酬に届かんやろ,['23:54:12']
2245,"
バイトに有給も残業代も出ないのって普通なんか？
",>>43テレビでも取り上げられたことあるくらいのスーパーのチェーン店やけどワイのところはのれん分けみたいな感じで地元の古くからある企業が経営してる感じやな,['00:04:08']
2246,"
バイトに有給も残業代も出ないのって普通なんか？
",まあ最悪分単位の給料は貰えなくとも有給くらいは欲しいわ数万はあるやろし,['00:05:39']
2247,"
【悲報】えろぬき、いつの間に閉鎖していた
",悲しみ,['22:43:04']
2248,"
【悲報】えろぬき、いつの間に閉鎖していた
",エロゴンクエストがなくなって方がショックやったわ,['22:43:39']
2249,"
【悲報】えろぬき、いつの間に閉鎖していた
",>>2エロアニ専用サイトなんか知らんかった,['22:45:02']
2250,"
【悲報】えろぬき、いつの間に閉鎖していた
",ポルノハブ無き今ワイの性癖に刺さるコンテンツばっかりやったから無くなるのほんま辛い,['22:45:52']
2251,"
【悲報】えろぬき、いつの間に閉鎖していた
",>>4お気に入りのネタとかあったらきつそうやな,['22:46:48']
2252,"
【悲報】えろぬき、いつの間に閉鎖していた
",>>5センズリ鑑賞してるうちに感度上がっていく女の子の動画があったんやがほんま悲しい,['22:48:03']
2253,"
【悲報】えろぬき、いつの間に閉鎖していた
",>>6ご愁傷様やで,['22:48:44']
2254,"
【悲報】えろぬき、いつの間に閉鎖していた
",ワイには例V4がある,['22:49:03']
2255,"
【悲報】えろぬき、いつの間に閉鎖していた
",>>8知らんけどやばそう,['22:49:30']
2256,"
【悲報】えろぬき、いつの間に閉鎖していた
",>>8なんやそれ,['22:49:46']
2257,"
【悲報】えろぬき、いつの間に閉鎖していた
",デジタルタトゥーとか言うけどネットの情報ってタトゥーなんかよりよっぽど残らんよな,['22:52:27']
2258,"
【悲報】えろぬき、いつの間に閉鎖していた
",>>11人によるやろな,['22:53:50']
2259,"
🥺🍭🤏おかち！
",🫵😁残念だったな。このスレはらーめんを語るスレだ,['22:41:16']
2260,"
🥺🍭🤏おかち！
",背脂チャッチャ系食べてみたい,['22:42:00']
2261,"
🥺🍭🤏おかち！
",🥺ぷゆは硬め濃いめ多めで,['22:42:02']
2262,"
🥺🍭🤏おかち！
",ワイはニンニクヤサイ,['22:42:34']
2263,"
🥺🍭🤏おかち！
",>>1よっしゃあああああああああああああああああああああああラーメンスレやああああああああああああああああああああ,['22:46:03']
2264,"
🥺🍭🤏おかち！
",また味噌ラーメン食べたいンゴねぇ,['22:46:24']
2265,"
🥺🍭🤏おかち！
",汁なし担々麺と餃子をお願いします🥺,['22:46:28']
2266,"
🥺🍭🤏おかち！
",🥺ちね,['22:46:35']
2267,"
🥺🍭🤏おかち！
",麺とスープだけのがいちばんうまい,['22:47:05']
2268,"
🥺🍭🤏おかち！
",🥺ぼくのおかち🥺,['22:47:49']
2269,"
廃病院に行くのは危ない←これ
",ヤクザが人身売買してたりするんだってよ富山県で廃病院行った女がそのまま行方不明なってた,['22:36:19']
2270,"
廃病院に行くのは危ない←これ
",あと車ごと湖に沈められたのもあった,['22:36:39']
2271,"
廃病院に行くのは危ない←これ
",普通に老朽化もあるしな,['22:36:48']
2272,"
廃病院に行くのは危ない←これ
",あと，お化けも出るしな,['22:42:23']
2273,"
廃病院に行くのは危ない←これ
",ホームレスや不良の溜まり場,['22:55:21']
2274,"
アニメのサブスク ←dアニメ(約500円)で色々見れてコスパがいい
",漫画のサブスク ←各社が独自のサービスで月額も1000円前後はする,['22:39:29']
2275,"
アニメのサブスク ←dアニメ(約500円)で色々見れてコスパがいい
",でもdアニメ値上げするじゃん,['22:40:09']
2276,"
アニメのサブスク ←dアニメ(約500円)で色々見れてコスパがいい
",アニメとか30分尺のはマジで時間に余裕ないと見ないからパッと短時間で読める漫画の方が良い感ある,['22:40:56']
2277,"
アニメのサブスク ←dアニメ(約500円)で色々見れてコスパがいい
",dアニ今そんなすんのかそれでもめちゃくちゃ安いけど。320円位の時入ってたわ,['22:41:15']
2278,"
3日間辛かったんやがさっき初めて熱測った
",38度あった,['22:27:39']
2279,"
3日間辛かったんやがさっき初めて熱測った
",人間って我慢できるもんなんやな,['22:28:01']
2280,"
3日間辛かったんやがさっき初めて熱測った
",コロナ？インフル？,['22:28:36']
2281,"
3日間辛かったんやがさっき初めて熱測った
",>>3知らない,['22:28:47']
2282,"
3日間辛かったんやがさっき初めて熱測った
",明日も仕事いく,['22:28:53']
2283,"
3日間辛かったんやがさっき初めて熱測った
",死ぬぞ,['22:29:40']
2284,"
3日間辛かったんやがさっき初めて熱測った
",>>6死んだら労災おりるやろか,['22:40:58']
2285,"
3日間辛かったんやがさっき初めて熱測った
",辛いから死んでもええ,['22:41:10']
2286,"
ワイ将、腹へったので朝御飯を今食べるもよう
",おにぎりとナゲットサンドや,['22:39:03']
2287,"
ワイ将、腹へったので朝御飯を今食べるもよう
",いかんのか？,['22:40:31']
2288,"
ワイ将、腹へったので朝御飯を今食べるもよう
",🤔,['22:40:41']
2289,"
ワイ将、腹へったので朝御飯を今食べるもよう
",>>3どうなん？,['22:40:50']
2290,"
ナマポの話聞きに行ったら「扶養照会行くけどいいですか〜」って言われたんやが
",これ違法になったんちゃうけ？,['22:40:33']
2291,"
増税するんなら法人税上げてほしいよね
",税金で取られるぐらいなら会社の設備とか充実させたろ！って景気上がるで,['19:33:19']
2292,"
増税するんなら法人税上げてほしいよね
",株の収入税率一律で20%ちょいだからあと5%はあげろよって思うわ,['19:35:19']
2293,"
増税するんなら法人税上げてほしいよね
",給料減らすね(ﾆｯｺﾘ)こうならんか？,['22:37:47']
2294,"
増税するんなら法人税上げてほしいよね
",>>3逆やろ法人税なら,['22:38:48']
2295,"
あれ、山崎県ってなかったっけ
",あったはずなんだけど アレ？,['22:32:38']
2296,"
あれ、山崎県ってなかったっけ
",ワイが消した✋😎,['22:33:12']
2297,"
あれ、山崎県ってなかったっけ
",サントリーピュアモルトウイスキー製造してそう,['22:33:12']
2298,"
あれ、山崎県ってなかったっけ
",宮崎県みたいなのもあった気がする,['22:33:25']
2299,"
あれ、山崎県ってなかったっけ
",山崎県 他礼水から来た人いたんだよ先月,['22:33:58']
2300,"
あれ、山崎県ってなかったっけ
",>>4何言ってだ？,['22:34:32']
2301,"
あれ、山崎県ってなかったっけ
",>>3それは山崎,['22:34:32']
2302,"
あれ、山崎県ってなかったっけ
",勘違いみたい すまんこ,['22:34:35']
2303,"
あれ、山崎県ってなかったっけ
",果物の転売か,['22:34:48']
2304,"
あれ、山崎県ってなかったっけ
",パン会社に支配されてそう,['22:35:08']
2305,"
あれ、山崎県ってなかったっけ
",>>7なにもたさないｗなにもひかないｗ,['22:35:14']
2306,"
あれ、山崎県ってなかったっけ
",やまざき？やまさき？どっちでもええわ💢,['22:35:26']
2307,"
あれ、山崎県ってなかったっけ
",明智光秀と戦ってそう,['22:35:50']
2308,"
あれ、山崎県ってなかったっけ
",>>10それは山崎製パン,['22:36:20']
2309,"
あれ、山崎県ってなかったっけ
",>>13それは山崎の戦い,['22:37:32']
2310,"
あれ、山崎県ってなかったっけ
",山崎市(人口6万人),['22:37:35']
2311,"
あれ、山崎県ってなかったっけ
",違う世界線から来とるやんこの世界にはないでそんな県,['22:38:19']
2312,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",もうリビングでゴロゴロしたりワイの部屋まで漫画借りに来たりし始めてるわまだ熱あるんやからじっとしとけやむかつくわ……,['19:03:51']
2313,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",妹欲しい(＞＜),['19:04:17']
2314,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",>>2ニョッキ,['19:04:40']
2315,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",隔離した方がええで　うちこさすか？,['19:05:09']
2316,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",(　　◠‿◠　　)妹要らない,['19:05:32']
2317,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",妹に、種付けしたいナ💦,['19:14:20']
2318,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",家中を徘徊しだす妹欲しい(´；ω；｀),['19:27:55']
2319,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",妹なんかおってもこんな感じやぞ,['22:37:38']
2320,"
【悲報】風邪治りかけの妹、家中を徘徊しだす
",>>8ムヒョヒョw(´・ω・｀)妹欲しい(´；ω；`),['14:17:20']
2321,"
なんか時々記憶なくなるときあるよな
",気付いたら3日経ってる,['22:05:09']
2322,"
なんか時々記憶なくなるときあるよな
",なんなんやろなあれ,['22:05:33']
2323,"
なんか時々記憶なくなるときあるよな
",ないない,['22:07:03']
2324,"
なんか時々記憶なくなるときあるよな
",👴,['22:07:38']
2325,"
なんか時々記憶なくなるときあるよな
",>>3あるやろ,['22:24:37']
2326,"
なんか時々記憶なくなるときあるよな
",>>420代や,['22:24:49']
2327,"
なんか時々記憶なくなるときあるよな
",深夜徘徊爺,['22:25:07']
2328,"
なんか時々記憶なくなるときあるよな
",お酒飲み過ぎ,['22:25:18']
2329,"
なんか時々記憶なくなるときあるよな
",>>8まあアル中やけど,['22:25:45']
2330,"
なんか時々記憶なくなるときあるよな
",あっ,['22:26:15']
2331,"
なんか時々記憶なくなるときあるよな
",職業は？,['22:26:35']
2332,"
なんか時々記憶なくなるときあるよな
",原因わかったやん,['22:26:38']
2333,"
なんか時々記憶なくなるときあるよな
",>>11社内ニート,['22:26:56']
2334,"
なんか時々記憶なくなるときあるよな
",こっわすごい額の請求書とか来ない？,['22:27:18']
2335,"
なんか時々記憶なくなるときあるよな
",暇やから仕事中におんJしながら飲酒してる,['22:27:19']
2336,"
なんか時々記憶なくなるときあるよな
",テレワークか？,['22:27:28']
2337,"
なんか時々記憶なくなるときあるよな
",>>14今のところない>>16いやオフィス,['22:27:56']
2338,"
なんか時々記憶なくなるときあるよな
",>>17オフィスで酒！？昭和かよ,['22:28:29']
2339,"
なんか時々記憶なくなるときあるよな
",>>18暇やししゃーない怒られないように水筒に入れてるちゃんと納期は間に合わせとるで,['22:29:54']
2340,"
なんか時々記憶なくなるときあるよな
",身分良くても普通解雇されそう,['22:30:07']
2341,"
なんか時々記憶なくなるときあるよな
",ニオイでバレるやろ,['22:30:15']
2342,"
なんか時々記憶なくなるときあるよな
",>>21バレとるやろな黙認されとるわ,['22:30:51']
2343,"
なんか時々記憶なくなるときあるよな
",流石に会社で缶やビンで飲むのに抵抗あるから水筒に入れてる,['22:31:35']
2344,"
なんか時々記憶なくなるときあるよな
",なんつー会社や,['22:34:50']
2345,"
なんか時々記憶なくなるときあるよな
",昔は凄かった人かな宇宙兄妹に出てきたアル中の人とか,['22:35:10']
2346,"
なんか時々記憶なくなるときあるよな
",水筒に酒入れるんアル中カラカラみたいやな,['22:36:12']
2347,"
なんか時々記憶なくなるときあるよな
",妹欲しい(´；ω；｀),['00:46:19']
2348,"
おんJ誰も結婚してくれる人がいない部
",もう疲れたわ,['22:29:21']
2349,"
おんJ誰も結婚してくれる人がいない部
",死ぬしかないよなぁァァァｧｧ,['22:29:58']
2350,"
おんJ誰も結婚してくれる人がいない部
",>>2いや死なないけど,['22:30:13']
2351,"
おんJ誰も結婚してくれる人がいない部
",不死イッチ,['22:30:44']
2352,"
おんJ誰も結婚してくれる人がいない部
",何でやろ心当たりある？,['22:31:45']
2353,"
おんJ誰も結婚してくれる人がいない部
",>>5理想が高すぎるんかな,['22:32:09']
2354,"
おんJ誰も結婚してくれる人がいない部
",>>6イッチのスペックが低すぎるだけなんじゃ？,['22:33:31']
2355,"
おんJ誰も結婚してくれる人がいない部
",>>7うん,['22:33:49']
2356,"
おんJ誰も結婚してくれる人がいない部
",疲れたわ,['22:33:59']
2357,"
おんJ誰も結婚してくれる人がいない部
",もてねー,['22:35:19']
2358,"
【速報】レコメン、オテンキのり卒業
",お笑いコンビ・オテンキのりが、1月31日放送の文化放送『レコメン！』（月～木　後10：00）に出演。2012年4月から、同番組のパーソナリティーを務めてきたが、3月いっぱいで卒業することが伝えられた。ニュースネットワーク内で、キューイチローから突如発表された。https://news.yahoo.co.jp/articles/18671880de9799a4bf56efb6badd6a8ae39ff631,['22:35:15']
2359,"
【朗報】回転寿司テロから身を守る自衛手段、発見される
",https://twitter.com/uu8y93zoyrwthh3/status/1620378076562739200&t=Y4IPZoVdZ2zWJtbkn7rB1A,['22:23:01']
2360,"
【朗報】回転寿司テロから身を守る自衛手段、発見される
",へべれけになるやん,['22:23:30']
2361,"
【朗報】回転寿司テロから身を守る自衛手段、発見される
",😨,['22:23:38']
2362,"
【朗報】回転寿司テロから身を守る自衛手段、発見される
",誰か知らんけどこんなやつのネタツイに4000いいねつくとか終わってんな,['22:24:49']
2363,"
【朗報】回転寿司テロから身を守る自衛手段、発見される
",魚べいは全てを解決する,['22:27:11']
2364,"
【朗報】回転寿司テロから身を守る自衛手段、発見される
",目散るアルコール定期,['22:35:10']
2365,"
プロスピに金使いすぎた
",やべえ,['22:26:07']
2366,"
プロスピに金使いすぎた
",ガチャ引きまくりたい,['22:34:58']
2367,"
!max10北陸新幹線は、抱きしめて寝ます！
",おっけええええええいいいいいいいい！！！,['22:28:31']
2368,"
!max10北陸新幹線は、抱きしめて寝ます！
",か,['22:28:36']
2369,"
!max10北陸新幹線は、抱きしめて寝ます！
",さ,['22:28:41']
2370,"
!max10北陸新幹線は、抱きしめて寝ます！
",た,['22:28:43']
2371,"
!max10北陸新幹線は、抱きしめて寝ます！
",な,['22:28:45']
2372,"
!max10北陸新幹線は、抱きしめて寝ます！
",は,['22:28:47']
2373,"
!max10北陸新幹線は、抱きしめて寝ます！
",ばーかw,['22:28:48']
2374,"
!max10北陸新幹線は、抱きしめて寝ます！
",ま,['22:28:49']
2375,"
!max10北陸新幹線は、抱きしめて寝ます！
",や,['22:28:51']
2376,"
!max10北陸新幹線は、抱きしめて寝ます！
",か,['22:28:52']
2377,"
!max10北陸新幹線は、抱きしめて寝ます！
",ら,['22:28:53']
2378,"
!max10北陸新幹線は、抱きしめて寝ます！
",ふわふわタオルで気持ちよさそうですコバルオンもいっしょ,['22:34:38']
2379,"
マサラタウンから来ました
",人口10人もいません,['22:15:24']
2380,"
マサラタウンから来ました
",サヨナラバイバイ👋,['22:16:26']
2381,"
マサラタウンから来ました
",沙羅双樹！,['22:18:50']
2382,"
マサラタウンから来ました
",4軒くらいしかないよな,['22:19:23']
2383,"
マサラタウンから来ました
",ミシロタウン出身ワイ、高みの見物,['22:21:27']
2384,"
マサラタウンから来ました
",ヤマブキシティーに行くだ,['22:25:44']
2385,"
マサラタウンから来ました
",マサラタウンの両端の草むらはなんなんや？,['22:33:42']
2386,"
マサラタウンから来ました
",毎日「科学の力ってすげえ」ってつぶやいてるやつか,['22:34:38']
2387,"
【急募】襟足を整えたいんやが
",なんていうか…襟足長いから真ん中に寄せたい,['22:31:54']
2388,"
【急募】襟足を整えたいんやが
",https://image.open2ch.net/p/livejupiter-1675088471-6-490x200.png,['22:32:02']
2389,"
【急募】襟足を整えたいんやが
",こんな感じのイメージや,['22:32:10']
2390,"
【急募】襟足を整えたいんやが
",,['22:32:48']
2391,"
【急募】襟足を整えたいんやが
",たすけて,['22:34:18']
2392,"
てすとてすと
",どうや,['22:33:43']
2393,"
てすとてすと
",ああああ,['22:33:50']
2394,"
てすとてすと
",ここでやるな,['22:34:02']
2395,"
てすとてすと
",テスト板いけ,['22:49:58']
2396,"
てすとてすと
",#hyV1,['22:55:30']
2397,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",とりあえずゾロ目出して,['22:26:51']
2398,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",🥺,['22:27:02']
2399,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",はよだせ,['22:27:05']
2400,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",はい,['22:27:16']
2401,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",うんち,['22:27:17']
2402,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",確率10億分の一で草,['22:27:28']
2403,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",>>6ｋｗｓｋ,['22:27:59']
2404,"
誰かがコンマゾロ目出したら出したやつが褒められるスレ
",な,['22:28:05']
